,review,final_text,label
20094,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
20095,"Not bad, not great. Does what it needs to do.",notbadnotgreatdowhatitneedtodo,{1}
20096,Calidad excepcional para el precio. Muy RECOMENDABLE.,calidadexcepcionalparaelpreciomuyrecomendable,{2}
20097,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
20098,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
20099,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
20100,¡Una estafa! Nunca recibí el pedido. ¡Evítenlo! ⭐,unaestafanuncarecibíelpedidoevítenlo,0
20101,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
20102,"Average product, nothing to write home about. 👍",averageproductnothingtowritehomeabout,{1}
20103,"Perfecto, nada que reprochar. Volvería a comprar.",perfectonadaquereprocharvolveríaacomprar,{2}
20104,Excellent! Je suis très satisfait. Cinq étoiles méritées.!,excellentjesuistrèssatisfaitcinqétoilesméritées,{2}
20105,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
20106,"Solid build, attractive design, WORKS as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
20107,Qualité irréprochable et service client excellent. 😊,qualitéirréprochableetserviceclientexcellent,{2}
20108,Excelente calidad y envío rapidísimo. ¡Lo recomiendo a todos!,excelentecalidadyenvíorapidísimolorecomiendoatodo,{2}
20109,Akzeptable Qualität. Könnte besser SEIN.,akzeptablequalitätkönntebessersein,0
20110,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
20111,Absolutely love this product! Best purchase I've made this year.,absolutelylovethisproductgoodpurchaseIvemakethisyear,{2}
20112,Hervorragende Qualität. Würde ich sofort wieder kaufen.,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
20113,Très déçu par la qualité. Je ne recommande pas.,trèsdéçuparlaqualitéjenerecommandepas,0
20114,Awful. Returned it immediately. Complete waste of money.,awfulreturnitimmediatelycompletewasteofmoney,{2}
20115,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
20116,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
20117,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
20118,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
20119,Really impressed with the build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
20120,"Moyen. Le produit fait ce qu'il doit faire, ni plus ni moins.",moyenleproduitfaitcequildoitfaireniplusnimoin,{1}
20121,Wunderbar! Genau was ich gesucht habe.,wunderbargenaubeichgesuchthabe,{2}
20122,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
20123,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
20124,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
20125,"Solid build, attractive design, works as advertised. Love IT.",solidbuildattractivedesignworkasadvertiseloveit,{2}
20126,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
20127,Shipping took three weeks AND the item was damaged. 1 star.,shippingtakethreeweekandtheitembedamage1star,0
20128,Falsely advertised. I want my money back.,falselyadvertiseIwantmymoneyback,0
20129,¡Fantástico! Supera todas mis expectativas. Cinco estrellas.,fantásticosuperatodasmisexpectativascincoestrellas,{2}
20130,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
20131,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
20132,Kundenservice unhöflich und nutzlos. Nie wieder!,kundenserviceunhöflichundnutzlosniewieder,0
20133,Super produit! Exactly comme décrit. Livraison express. Bravo!,superproduitexactlycommedécritlivraisonexpressbravo,{2}
20134,"Qualité moyenne, rien d'exceptionnel mais ça fonctionne.",qualitémoyenneriendexceptionnelmaisçafonctionne,{1}
20135,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
20136,Really impressed with THE build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
20137,"Perfecto, nada que reprochar. Volvería a comprar.",perfectonadaquereprocharvolveríaacomprar,{2}
20138,Qualité irréprochable et service client excellent.,qualitéirréprochableetserviceclientexcellent,{2}
20139,Three stars — meets the minimum expectations.,threestarmeettheminimumexpectation,{1}
20140,The worst product I have ever purchased. Total disappointment.,thebadproductIhaveeverpurchasetotaldisappointment,{2}
20141,C'est correct pour le prix. lol,cestcorrectpourleprixlol,{1}
20142,Llegó dañado y el proceso de devolución fue una pesadilla.,llegódañadoyelprocesodedevoluciónfueunapesadilla,0
20143,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
20144,Livraison rapide et produit conforme à la description. Parfait!,livraisonrapideetproduitconformeàladescriptionparfait,{2}
20145,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
20146,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
20147,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
20148,Really impressed with the build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
20149,Three stars — meets the minimum expectations.,threestarmeettheminimumexpectation,{1}
20150,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
20151,Muy buena relación calidad-precio. Repetiré la compra.,muybuenarelacióncalidadpreciorepetirélacompra,{2}
20152,Outstanding customer experience from START to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
20153,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,ausgezeichneteproduktübertrifftallemeineerwartungen,{2}
20154,¡Me encanta este producto! lo mejor que he comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
20155,¡Fantástico! Supera todas mis expectativas. Cinco estrellas.,fantásticosuperatodasmisexpectativascincoestrellas,{2}
20156,Je SUIS vraiment content de cet achat. Je recommande vivement.,jesuisvraimentcontentdecetachatjerecommandevivement,{2}
20157,¡Me encanta este producto! lo mejor que he comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
20158,"Belle qualité, prix raisonnable. Très bonne expérience d'achat.",bellequalitéprixraisonnabletrèsbonneexpériencedachat,{2}
20159,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
20160,"Excelente producto, lo recomendaría sin dudarlo.",excelenteproductolorecomendaríasindudarlo,{2}
20161,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
20162,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
20163,"Superb quality, very sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
20164,Qualité irréprochable et service client excellent. !!!,qualitéirréprochableetserviceclientexcellent,{2}
20165,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
20166,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
20167,Me ha sorprendido gratamente. Muy buena compra.,Ihasorprendidogratamentemuybuenacompra,{2}
20168,Akzeptable Qualität. Könnte besser sein.,akzeptablequalitätkönntebessersein,{1}
20169,Very disappointed. Nothing like the photos on the listing.,verydisappointednothinglikethephotoonthelisting,0
20170,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
20171,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
20172,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
20173,Schreckliche Qualität. Ich werde hier nie wieder bestellen.,schrecklichequalitätichwerdehiniewiederbestellen,{2}
20174,"Perfecto, nada que reprochar. Volvería a comprar.",perfectonadaquereprocharvolveríaacomprar,{2}
20175,Vraiment IMPRESSIONNÉ par la qualité. Je rachèterai. 😍,vraimentimpressionnéparlaqualitéjerachèterai,{2}
20176,Produit de TRÈS bonne qualité. Je recommande sans hésitation.,produitdetrèsbonnequalitéjerecommandesanhésitation,{2}
20177,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
20178,C'est correct pour le prix. lol,cestcorrectpourleprixlol,{1}
20179,Akzeptable Qualität. Könnte besser sein. 👍,akzeptablequalitätkönntebessersein,{1}
20180,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
20181,JE suis vraiment content de cet achat. Je recommande vivement.,jesuisvraimentcontentdecetachatjerecommandevivement,0
20182,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
20183,Furchtbar. Sofort zurückgeschickt. Komplette Geldverschwendung.,furchtbarsofortzurückgeschicktkomplettegeldverschwendung,0
20184,Livraison rapide et produit conforme à la description. Parfait!,livraisonrapideetproduitconformeàladescriptionparfait,{2}
20185,Très mauvaise expérience. Je demande un remboursement.,trèsmauvaiseexpériencejedemandeunremboursement,0
20186,Awful. Returned it immediately. COMPLETE waste of money.,awfulreturnitimmediatelycompletewasteofmoney,0
20187,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
20188,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
20189,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
20190,"Producto perfecto, llegó antes de lo esperado. Muy contento.",productoperfectollegóantedeloesperadomuycontento,{2}
20191,Terrible experience. The item arrived broken and SUPPORT was useless.,terribleexperiencetheitemarrivebreakandsupportbeuseless,0
20192,Schreckliche Qualität. Ich werde hier nie wieder bestellen.,schrecklichequalitätichwerdehiniewiederbestellen,0
20193,Producto básico. Cumple su función sin más.,productobásicocumplesufunciónsinmás,{1}
20194,Calidad premium a un precio justo. Muy satisfecho.,calidadpremiumaunpreciojustomuysatisfecho,{2}
20195,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
20196,Arrived on time and works perfectly. Very satisfied.,arriveontimeandworkperfectlyverysatisfied,{2}
20197,Publicidad engañosa. Quiero mi dinero de vuelta.,publicidadengañosaquieromidinerodevuelta,0
20198,Envío rápido y producto en perfecto estado. Muy contento. ⭐,envíorápidoyproductoenperfectoestadomuycontento,{2}
20199,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
20200,Très déçu par la qualité. Je ne recommande pas.,trèsdéçuparlaqualitéjenerecommandepas,0
20201,Terrible experience. The item arrived broken and support was useless.,terribleexperiencetheitemarrivebreakandsupportbeuseless,0
20202,"Très bon produit, fonctionne parfaitement. MERCI!",trèsbonproduitfonctionneparfaitementmerci,{2}
20203,Really impressed with the build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
20204,Hervorragende Qualität. Würde ich sofort wieder kaufen. ⭐,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
20205,Excellent rapport qualité-prix. Très satisfait de mon achat.,excellentrapportqualitéprixtrèssatisfaitdemonachat,{2}
20206,Utterly useless product. Straight in the bin.,utterlyuselessproductstraightinthebin,0
20207,Hervorragende Qualität. Würde ich sofort wieder kaufen.,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
20208,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
20209,¡Una estafa! Nunca recibí el pedido. ¡Evítenlo!,unaestafanuncarecibíelpedidoevítenlo,0
20210,Qualité irréprochable et SERVICE client excellent.,qualitéirréprochableetserviceclientexcellent,{2}
20211,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
20212,Aceptable para el precio. No esperes calidad premium.,aceptableparaelprecionoesperecalidadpremium,{1}
20213,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
20214,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
20215,¡Fantástico! Supera todas mis expectativas. Cinco estrellas.,fantásticosuperatodasmisexpectativascincoestrellas,{2}
20216,It arrived on time. Quality is acceptable for the PRICE.,itarriveontimequalitybeacceptablefortheprice,{1}
20217,"Funktioniert wie beschrieben. Nicht mehr, nicht weniger.",funktioniertwiebeschriebennichtmehrnichtweniger,{1}
20218,Arrived on time and works perfectly. Very SATISFIED. 😍,arriveontimeandworkperfectlyverysatisfied,{2}
20219,Okay for the price. Don't expect premium quality. 😍,okayforthepricedonotexpectpremiumquality,{1}
20220,Très mauvaise expérience. Je demande un remboursement.,trèsmauvaiseexpériencejedemandeunremboursement,0
20221,Qualité IRRÉPROCHABLE et service client excellent.,qualitéirréprochableetserviceclientexcellent,{2}
20222,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.",ganzinordnungnichtbesonderabereserfülltseinenzweck,{1}
20223,"Belle qualité, prix raisonnable. Très bonne expérience d'achat.",bellequalitéprixraisonnabletrèsbonneexpériencedachat,{2}
20224,The worst product I have ever purchased. Total disappointment.!,thebadproductIhaveeverpurchasetotaldisappointment,0
20225,Broken on arrival. Return process was a nightmare.,breakonarrivalreturnprocessbeanightmare,0
20226,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.!",ganzinordnungnichtbesonderabereserfülltseinenzweck,{1}
20227,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
20228,Exactly what I was looking for. Great price.,exactlywhatIbelookforgreatprice,{2}
20229,"Speedy delivery, well packaged, and exactly as DESCRIBED.",speedydeliverywellpackageandexactlyasdescribe,{2}
20230,"Speedy delivery, well packaged, and exactly as described.",speedydeliverywellpackageandexactlyasdescribe,{2}
20231,Broken on arrival. Return process was a nightmare.,breakonarrivalreturnprocessbeanightmare,0
20232,Ne ressemble pas du tout à la description. Complète arnaque. 😍,neressemblepasdutoutàladescriptioncomplètearnaque,0
20233,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
20234,Je suis vraiment content de cet achat. Je recommande vivement.,jesuisvraimentcontentdecetachatjerecommandevivement,{2}
